sep=|
Country|Resource|Quantity|Unit|Sector|Urgency|Time to ship from Canada to Country (days)|Date Resource is Required by (yyyy-mm-dd)
Bulgaria|Petrochemicals|779049101.38|milliliter|Energy|0.09|0|2023-05-12
Bulgaria|Services|10176.54|day|Minerals and mining|0.02|1|2023-05-25
Bulgaria|Metallic minerals|1634820268.25|pound|Minerals and mining|0.07|3|2023-05-03
Bulgaria|Extraction|338887975.56|pound|Forestry|0.08|2|2023-05-10
Bulgaria|Secondary wood products|58072977.54|gram|Forestry|0.05|6|2023-05-17
Bulgaria|Primary manufacturing|4872281660.88|british_thermal_unit|Forestry|0.05|2|2023-05-02
Bulgaria|Other refined petroleum and coal products|2574.55|cubic_foot|Energy|0.08|0|2023-05-16
Bulgaria|Biofuels|7994000.0|milliliter|Energy|0.01|3|2023-05-03
Bulgaria|Miscellaneous metal products|345.38|ton|Minerals and mining|0.05|13|2023-05-28
Bulgaria|Primary sawmill and wood products|10388748.0|inch|Forestry|0.03|3|2023-05-13
Bulgaria|Primary metallic minerals products|359760000000.0|gram|Minerals and mining|0.08|4|2023-05-04
Bulgaria|Primary non-metallic minerals products|496112842.46|pound|Minerals and mining|0.05|1|2023-05-18
Bulgaria|Natural gas|8130367.17|quart|Energy|0.09|3|2023-05-06
Bulgaria|Primary manufacturing|4287109688.96|british_thermal_unit|Minerals and mining|0.08|1|2023-05-25
Burkina Faso|Extraction|12798.94|ton|Forestry|0.03|3|2023-05-20
Burkina Faso|Primary manufacturing|9719740800000.0|joule|Energy|0.08|1|2023-05-17
Burkina Faso|Extraction|36630304000.0|ounce|Minerals and mining|0.08|4|2023-05-12
Burkina Faso|Primary metallic minerals products|45181.54|ton|Minerals and mining|0.13|7|2023-05-17
Burkina Faso|Non-metallic minerals|4553.65|ton|Minerals and mining|0.08|4|2023-05-09
Burkina Faso|Bioenergy and biofuel (from forestry biomass)|21311868.34|milliliter|Forestry|0.26|11|2023-05-17
Burkina Faso|Services|247.91|month|Forestry|0.24|7|2023-05-20
Burkina Faso|Services|10.97|year|Energy|0.09|3|2023-05-05
Burkina Faso|Extraction|2618570|kilowatt_hour|Energy|0.01|10|2023-05-18
Burundi|Primary pulp and paper products|67876|metric_ton|Forestry|0.02|7|2023-05-24
Burundi|Primary sawmill and wood products|316115.67|yard|Forestry|0.2|4|2023-05-20
Burundi|Primary manufacturing|4655624400000.0|joule|Forestry|0.26|7|2023-05-25
Burundi|Services|2123856|hour|Energy|0.16999999999999998|2|2023-05-10
Burundi|Biofuels|55440.2|pint|Energy|0.07|3|2023-05-23
Burundi|Services|1979.23|week|Minerals and mining|0.28|0|2023-05-12
Cabo Verde|Services|51097.79|day|Energy|0.11|5|2023-05-25
Cabo Verde|Primary pulp and paper products|416505|metric_ton|Forestry|0.06|4|2023-05-17
Cabo Verde|Secondary paper products|292459000.0|kilogram|Forestry|0.08|2|2023-05-02
Cabo Verde|Coal|15494|ton|Minerals and mining|0.060000000000000005|0|2023-05-05
Cabo Verde|Primary manufacturing|4130362748.52|british_thermal_unit|Minerals and mining|0.05|0|2023-05-04
Cabo Verde|Other bioproducts (from forestry biomass)|740.75|pound|Forestry|0.08|10|2023-05-18
Cabo Verde|Metallic minerals|448986000.0|kilogram|Minerals and mining|0.01|12|2023-05-17
Cabo Verde|Petrochemicals|707272.0|pint|Energy|0.08|13|2023-05-27
Cabo Verde|Miscellaneous metal products|305.67|metric_ton|Minerals and mining|0.01|1|2023-05-04
Cabo Verde|Secondary wood products|84744208.89|gram|Forestry|0.13|0|2023-05-20
Cabo Verde|Primary non-metallic minerals products|492763000000.0|gram|Minerals and mining|0.1|2|2023-05-18
Cabo Verde|Electricity|11566443600000.0|joule|Energy|0.11|1|2023-05-09
Cabo Verde|Bioenergy and biofuel (from forestry biomass)|29424.0|quart|Forestry|0.12|4|2023-05-13
Cambodia|Primary manufacturing|6116893200000.0|joule|Energy|0.06|2|2023-05-12
Cambodia|Primary pulp and paper products|241904000000.0|gram|Forestry|0.16|4|2023-05-08
Cambodia|Services|258.64|month|Minerals and mining|0.11|11|2023-05-17
Cambodia|Primary sawmill and wood products|9224904.0|inch|Forestry|0.09|0|2023-05-13
Cambodia|Bioenergy and biofuel (from forestry biomass)|47176.0|pint|Forestry|0.12|1|2023-05-02
Cambodia|Petrochemicals|762048.82|liter|Energy|0.1|4|2023-05-16
Cambodia|Secondary metal products|228189620760.64|gram|Minerals and mining|0.08|3|2023-05-06
Cambodia|Secondary paper products|245205.84|ton|Forestry|0.06|2|2023-05-03
Cambodia|Biofuels|803.08|gallon|Energy|0.08|0|2023-05-17
Cambodia|Crude oil|112180.22|cubic_foot|Energy|0.07|1|2023-05-06
Cambodia|Services and custom work|5843|hour|Forestry|0.07|2|2023-05-04
Cameroon|Services|21069120.0|minute|Energy|0.74|9|2023-05-28
Cameroon|Petrochemicals|316192.0|pint|Energy|0.26|3|2023-05-25
Canada|Secondary metal products|105764132912.9|gram|Minerals and mining|0.19|6|2023-05-25
Canada|Services and custom work|14.39|year|Minerals and mining|0.09|2|2023-05-04
Canada|Other refined petroleum and coal products|623608.0|pint|Energy|0.14|0|2023-05-13
Canada|Metallic minerals|1025271.88|ton|Minerals and mining|0.17|12|2023-05-28
Canada|Primary pulp and paper products|153095|metric_ton|Forestry|0.01|1|2023-05-05
Canada|Primary sawmill and wood products|174557.13|meter|Forestry|0.06|2|2023-05-22
Canada|Primary manufacturing|1298357|kilowatt_hour|Minerals and mining|0.2|0|2023-05-25
Canada|Primary metallic minerals products|686768.61|ton|Minerals and mining|0.14|5|2023-05-19
Cayman Islands (the)|Primary manufacturing|1576778400000.0|joule|Minerals and mining|0.38|3|2023-05-06
Cayman Islands (the)|Services|25.5|year|Forestry|0.19|9|2023-05-22
Cayman Islands (the)|Primary non-metallic minerals products|311947000000.0|gram|Minerals and mining|0.43|2|2023-05-18
Central African Republic (the)|Bioenergy and biofuel (from forestry biomass)|12930.97|liter|Forestry|0.18|6|2023-05-20
Central African Republic (the)|Primary manufacturing|4687308000000.0|joule|Forestry|0.34|3|2023-05-03
Central African Republic (the)|Coal|250686|ton|Minerals and mining|0.48|0|2023-05-05
Chad|Electricity|7711189200000.0|joule|Energy|0.04|0|2023-05-06
Chad|Other refined petroleum and coal products|58215.85|liter|Energy|0.1|2|2023-05-29
Chad|Bioenergy|13334647.64|british_thermal_unit|Energy|0.36|4|2023-05-09
Chad|Tertiary metal products|811024.97|metric_ton|Minerals and mining|0.01|1|2023-05-13
Chad|Biofuels|39196.79|pint|Energy|0.13|3|2023-05-16
Chad|Primary metallic minerals products|159020000000.0|gram|Minerals and mining|0.36|4|2023-05-04
Chile|Primary manufacturing|1265317|kilowatt_hour|Forestry|0.22|0|2023-05-15
Chile|Services and custom work|2356080.0|minute|Forestry|0.07|4|2023-05-05
Chile|Other refined petroleum and coal products|789880.0|pint|Energy|0.04|3|2023-05-07
Chile|Primary metallic minerals products|237603203.07|pound|Minerals and mining|0.05|1|2023-05-07
Chile|Primary manufacturing|378980|kilowatt_hour|Minerals and mining|0.11|3|2023-05-23
Chile|Services|18427.25|day|Minerals and mining|0.13|2|2023-05-04
Chile|Extraction|1981259762.51|british_thermal_unit|Energy|0.14|3|2023-05-12
Chile|Extraction|1464715.99|metric_ton|Minerals and mining|0.2|4|2023-05-14
Chile|Primary non-metallic minerals products|385776000.0|kilogram|Minerals and mining|0.04|2|2023-05-09
China|Services|31097.38|day|Energy|0.1|4|2023-05-11
China|Primary sawmill and wood products|233792.0|yard|Forestry|0.11|10|2023-05-20
China|Services|18205380.0|minute|Forestry|0.01|8|2023-05-17
China|Crude oil|2430744000.0|milliliter|Energy|0.09|1|2023-05-06
China|Extraction|145419000000.0|gram|Forestry|0.08|11|2023-05-22
China|Primary pulp and paper products|12900640281.93|ounce|Forestry|0.01|3|2023-05-04
China|Bioenergy|32799600000.0|joule|Energy|0.05|2|2023-05-13
China|Non-metallic minerals|735446.67|ton|Minerals and mining|0.05999999999999999|8|2023-05-20
China|Services and custom work|5.41|year|Forestry|0.04|11|2023-05-17
China|Services|131761|hour|Minerals and mining|0.1|1|2023-05-21
China|Primary manufacturing|4071332706.51|british_thermal_unit|Forestry|0.01|3|2023-05-08
China|Other refined petroleum and coal products|592120.0|pint|Energy|0.11|6|2023-05-28
China|Services and custom work|2423700.0|minute|Minerals and mining|0.09|5|2023-05-27
China|Primary non-metallic minerals products|498171|metric_ton|Minerals and mining|0.1|1|2023-05-04
China|Metallic minerals|29526881151.02|ounce|Minerals and mining|0.04|3|2023-05-12
Christmas Island|Refined petroleum products (fuels and lubricants)|409657|gallon|Energy|0.1|4|2023-05-05
Christmas Island|Services|218990|hour|Energy|0.09|7|2023-05-29
Christmas Island|Tertiary metal products|676194|ton|Minerals and mining|0.08|1|2023-05-26
Christmas Island|Primary forestry bioproducts|243425611.41|ounce|Forestry|0.09|1|2023-05-03
Christmas Island|Primary pulp and paper products|427625|metric_ton|Forestry|0.07|10|2023-05-22
Christmas Island|Extraction|2128220682.12|british_thermal_unit|Energy|0.02|10|2023-05-23
Christmas Island|Services|255.72|month|Forestry|0.05|3|2023-05-17
Christmas Island|Natural gas|3978484.36|gallon|Energy|0.08|1|2023-05-22
Christmas Island|Crude oil|1851594|liter|Energy|0.08|9|2023-05-21
Christmas Island|Coal|141357.53|metric_ton|Minerals and mining|0.11|4|2023-05-14
Christmas Island|Biofuels|1172.4|gallon|Energy|0.06|5|2023-05-24
Christmas Island|Services|34.01|week|Minerals and mining|0.06|10|2023-05-29
Christmas Island|Primary manufacturing|12245785626.54|british_thermal_unit|Energy|0.07|1|2023-05-05
Christmas Island|Other bioproducts (from forestry biomass)|1771|kilogram|Forestry|0.04|4|2023-05-26
Cocos (Keeling) Islands (the)|Extraction|43792000000.0|gram|Forestry|0.32|7|2023-05-28
Cocos (Keeling) Islands (the)|Primary manufacturing|209323|kilowatt_hour|Minerals and mining|0.18|0|2023-05-03
Cocos (Keeling) Islands (the)|Services|2241195|hour|Energy|0.28|2|2023-05-06
Cocos (Keeling) Islands (the)|Secondary paper products|252883000000.0|gram|Forestry|0.22|2|2023-05-14
Colombia|Natural gas|3387201.66|gallon|Energy|0.24|1|2023-05-17
Colombia|Extraction|1550817|kilowatt_hour|Energy|0.05|10|2023-05-21
Colombia|Extraction|1924214|ton|Minerals and mining|0.07|11|2023-05-27
Colombia|Other refined petroleum and coal products|246789921.26|cubic_centimeter|Energy|0.18|1|2023-05-18
Colombia|Tertiary metal products|150830|ton|Minerals and mining|0.22|8|2023-05-24
Colombia|Primary pulp and paper products|581180410.95|pound|Forestry|0.09000000000000001|2|2023-05-02
Colombia|Primary metallic minerals products|210904.12|ton|Minerals and mining|0.15|9|2023-05-20
Comoros (the)|Natural gas|13620969547.68|milliliter|Energy|0.06|9|2023-05-22
Comoros (the)|Other bioproducts (from forestry biomass)|203000.0|gram|Forestry|0.04|1|2023-05-08
Comoros (the)|Secondary wood products|196803|pound|Forestry|0.14|2|2023-05-15
Comoros (the)|Crude oil|89614.6|cubic_foot|Energy|0.01|0|2023-05-09
Comoros (the)|Primary metallic minerals products|543623000.0|kilogram|Minerals and mining|0.06|4|2023-05-08
Comoros (the)|Secondary paper products|143404000000.0|gram|Forestry|0.02|4|2023-05-08
Comoros (the)|Coal|323384000.0|pound|Minerals and mining|0.11|10|2023-05-19
Comoros (the)|Electricity|9701440681.82|british_thermal_unit|Energy|0.04|1|2023-05-15
Comoros (the)|Extraction|29538000000.0|gram|Forestry|0.02|7|2023-05-17
Comoros (the)|Primary non-metallic minerals products|14251491928.76|ounce|Minerals and mining|0.09|6|2023-05-25
Comoros (the)|Services and custom work|191.24|month|Minerals and mining|0.05|4|2023-05-04
Comoros (the)|Primary manufacturing|918921600000.0|joule|Forestry|0.04|5|2023-05-19
Comoros (the)|Biofuels|8108000.0|cubic_centimeter|Energy|0.03|0|2023-05-06
Comoros (the)|Primary manufacturing|3393988565.54|british_thermal_unit|Minerals and mining|0.1|1|2023-05-25
Comoros (the)|Extraction|2269187456.58|kilogram|Minerals and mining|0.06|11|2023-05-24
Comoros (the)|Services|170.03|month|Energy|0.13|2|2023-05-28
Congo (the Democratic Republic of the)|Secondary wood products|63.95|ton|Forestry|0.019999999999999678|7|2023-05-25
Congo (the Democratic Republic of the)|Tertiary metal products|617169572023.62|gram|Minerals and mining|0.01|2|2023-05-11
Congo (the Democratic Republic of the)|Petrochemicals|163232|gallon|Energy|0.03|3|2023-05-07
Congo (the Democratic Republic of the)|Primary sawmill and wood products|87466.32|meter|Forestry|0.07|1|2023-05-29
Congo (the Democratic Republic of the)|Natural gas|7252603.01|quart|Energy|0.07|2|2023-05-09
Congo (the Democratic Republic of the)|Services|5.97|year|Forestry|0.05|5|2023-05-17
Congo (the Democratic Republic of the)|Services|195.67|month|Minerals and mining|0.01|3|2023-05-25
Congo (the Democratic Republic of the)|Refined petroleum products (fuels and lubricants)|52819.86|cubic_foot|Energy|0.07|4|2023-05-02
Congo (the Democratic Republic of the)|Non-metallic minerals|109399988.36|pound|Minerals and mining|0.08|3|2023-05-25
Congo (the Democratic Republic of the)|Primary manufacturing|286919|kilowatt_hour|Minerals and mining|0.060000000000000005|12|2023-05-21
Congo (the Democratic Republic of the)|Coal|160605264815.38|gram|Minerals and mining|0.08|2|2023-05-05
Congo (the Democratic Republic of the)|Primary manufacturing|2235430800000.0|joule|Forestry|0.06|4|2023-05-15
Congo (the Democratic Republic of the)|Bioenergy|19295658.24|british_thermal_unit|Energy|0.07|0|2023-05-17
Congo (the Democratic Republic of the)|Services and custom work|145.04|day|Minerals and mining|0.05|4|2023-05-04
Congo (the Democratic Republic of the)|Extraction|575945283068.54|gram|Minerals and mining|0.03|0|2023-05-13
Congo (the Democratic Republic of the)|Services and custom work|31807|hour|Forestry|0.019999999999999997|8|2023-05-27
Congo (the Democratic Republic of the)|Primary forestry bioproducts|258311223.36|ounce|Forestry|0.06|3|2023-05-08
Congo (the Democratic Republic of the)|Biofuels|4949.53|gallon|Energy|0.07|4|2023-05-20
Congo (the Democratic Republic of the)|Services|73320.92|day|Energy|0.09|11|2023-05-24
Congo (the)|Crude oil|810147.0|quart|Energy|0.07|2|2023-05-13
Congo (the)|Secondary metal products|3204448000.0|ounce|Minerals and mining|0.04|0|2023-05-02
Congo (the)|Extraction|21572480000.0|ounce|Minerals and mining|0.03|1|2023-05-02
Congo (the)|Secondary wood products|913312.0|ounce|Forestry|0.19|2|2023-05-09
Congo (the)|Electricity|9750592800000.0|joule|Energy|0.04|7|2023-05-18
Congo (the)|Petrochemicals|7557.5|cubic_foot|Energy|0.03|1|2023-05-12
Congo (the)|Refined petroleum products (fuels and lubricants)|4969168.0|pint|Energy|0.04|11|2023-05-16
Congo (the)|Coal|52344|ton|Minerals and mining|0.02|1|2023-05-14
Congo (the)|Extraction|4132768|kilowatt_hour|Energy|0.07|2|2023-05-06
Congo (the)|Services and custom work|2918040.0|minute|Forestry|0.16|3|2023-05-11
Congo (the)|Primary manufacturing|338461|kilowatt_hour|Minerals and mining|0.12|4|2023-05-27
Congo (the)|Natural gas|3386131.95|quart|Energy|0.19|10|2023-05-22
Cook Islands (the)|Biofuels|2542|liter|Energy|1.0|0|2023-05-02
Costa Rica|Primary forestry bioproducts|12581.78|ton|Forestry|0.17|13|2023-05-25
Costa Rica|Other refined petroleum and coal products|314568.0|pint|Energy|0.07|2|2023-05-16
Costa Rica|Tertiary metal products|362962800104.52|gram|Minerals and mining|0.09|0|2023-05-24
Costa Rica|Bioenergy and biofuel (from forestry biomass)|58368.0|pint|Forestry|0.18|1|2023-05-13
Costa Rica|Petrochemicals|135870|gallon|Energy|0.25|3|2023-05-02
Costa Rica|Services|375242|hour|Minerals and mining|0.24|13|2023-05-25
Croatia|Coal|27834242.19|kilogram|Minerals and mining|1.0|3|2023-05-06
Cuba|Primary manufacturing|16170735600000.0|joule|Energy|0.08999999999999979|0|2023-05-11
Cuba|Bioenergy|40498703.39|british_thermal_unit|Energy|0.11|4|2023-05-03
Cuba|Secondary paper products|14676172.79|pound|Forestry|0.03|3|2023-05-09
Cuba|Primary sawmill and wood products|67.5|mile|Forestry|0.11|1|2023-05-11
Cuba|Primary non-metallic minerals products|450892.73|ton|Minerals and mining|0.01|13|2023-05-22
Cuba|Petrochemicals|10842.56|cubic_foot|Energy|0.07|1|2023-05-11
Cuba|Tertiary metal products|964449869.53|kilogram|Minerals and mining|0.12000000000000001|4|2023-05-24
Cuba|Extraction|1129108|ton|Minerals and mining|0.06|0|2023-05-12
Cuba|Electricity|3145708800000.0|joule|Energy|0.17|2|2023-05-15
Cuba|Services|64855.62|day|Energy|0.04|2|2023-05-11
Cuba|Refined petroleum products (fuels and lubricants)|1225032.0|quart|Energy|0.19|13|2023-05-19
Curaçao|Biofuels|26464000.0|cubic_centimeter|Energy|0.07|5|2023-05-20
Curaçao|Electricity|1163666383.59|british_thermal_unit|Energy|0.1|1|2023-05-03
Curaçao|Primary forestry bioproducts|9028000000.0|gram|Forestry|0.06|2|2023-05-27
Curaçao|Primary manufacturing|874644379.07|british_thermal_unit|Forestry|0.09|4|2023-05-21
Curaçao|Refined petroleum products (fuels and lubricants)|104337.67|cubic_foot|Energy|0.07|10|2023-05-22
Curaçao|Extraction|316239887.37|pound|Forestry|0.09|1|2023-05-08
Curaçao|Other refined petroleum and coal products|321237614.81|cubic_centimeter|Energy|0.02|5|2023-05-27
Curaçao|Metallic minerals|1725684000000.0|gram|Minerals and mining|0.06|12|2023-05-25
Curaçao|Primary non-metallic minerals products|298452.99|ton|Minerals and mining|0.01|1|2023-05-03
Curaçao|Services and custom work|35.91|month|Minerals and mining|0.16|4|2023-05-17
Curaçao|Services|138323760.0|minute|Energy|0.08|1|2023-05-13
Curaçao|Non-metallic minerals|2595070106.67|ounce|Minerals and mining|0.04|12|2023-05-23
Curaçao|Bioenergy and biofuel (from forestry biomass)|35991695.24|cubic_centimeter|Forestry|0.15|1|2023-05-12
Cyprus|Tertiary metal products|372187054540.84|gram|Minerals and mining|0.01|11|2023-05-19
Cyprus|Primary forestry bioproducts|2331|metric_ton|Forestry|0.12|0|2023-05-04
Cyprus|Primary manufacturing|4529693|kilowatt_hour|Energy|0.07|11|2023-05-17
Cyprus|Primary manufacturing|558633|kilowatt_hour|Minerals and mining|0.06|13|2023-05-23
Cyprus|Services|4105.67|day|Minerals and mining|0.01|4|2023-05-04
Cyprus|Services|13587.39|week|Energy|0.02|1|2023-05-13
Cyprus|Services and custom work|56.46|month|Forestry|0.03|0|2023-05-16
Cyprus|Primary pulp and paper products|6087580353.26|ounce|Forestry|0.11|3|2023-05-24
Cyprus|Electricity|1927540800000.0|joule|Energy|0.03|5|2023-05-19
Cyprus|Metallic minerals|74256000.0|kilogram|Minerals and mining|0.08|11|2023-05-18
Cyprus|Secondary metal products|183589|ton|Minerals and mining|0.1|13|2023-05-18
Cyprus|Primary manufacturing|2767843602.61|british_thermal_unit|Forestry|0.02|8|2023-05-22
Cyprus|Refined petroleum products (fuels and lubricants)|6623336.0|pint|Energy|0.08|0|2023-05-10
Cyprus|Bioenergy|3821|kilowatt_hour|Energy|0.09|2|2023-05-12
Cyprus|Miscellaneous metal products|285691000.0|gram|Minerals and mining|0.05|2|2023-05-24
Cyprus|Services and custom work|450.57|week|Minerals and mining|0.1|12|2023-05-25
Cyprus|Petrochemicals|422951629.45|cubic_centimeter|Energy|0.02|3|2023-05-25
Czechia|Services and custom work|15017|hour|Forestry|0.03|1|2023-05-14
Czechia|Miscellaneous metal products|124.86|ton|Minerals and mining|0.18|2|2023-05-12
